age,gender,height_cm,weight_kg,bmi,training_hours_per_week,resting_heart_rate,vo2max,reaction_time_ms,sleep_hours,flexibility_score,performance_score,performance_level
34,Female,171.7,83.4,28.3,1.7,77.3,44.6,273.5,7.2,45.5,28.2,Intermediate
22,Male,161.1,70.4,27.1,9.7,62.7,40.5,240.8,7.1,46.6,47.0,Intermediate
26,Male,170.3,70.4,24.3,8.4,63.1,44.8,261.8,6.3,20.5,39.6,Intermediate
17,Male,174.6,41.0,13.4,14.5,64.4,53.6,232.8,8.6,35.9,86.5,Elite
16,Male,171.5,61.6,20.9,5.2,61.3,36.7,300.9,7.4,31.6,38.2,Intermediate
21,Female,177.0,78.1,24.9,0.0,64.8,37.3,284.3,7.7,36.8,26.1,Intermediate
18,Male,152.1,56.9,24.6,4.7,61.3,48.2,269.4,6.2,31.1,39.4,Intermediate
29,Female,182.9,39.4,11.8,9.6,52.0,32.4,275.2,5.6,31.1,55.7,Advanced
34,Male,173.8,69.0,22.8,8.5,61.9,46.0,271.7,7.5,31.9,50.2,Intermediate
20,Male,180.7,57.4,17.6,5.3,60.8,28.8,296.3,6.9,22.4,32.8,Intermediate
36,Male,171.3,76.2,26.0,9.7,65.3,46.1,229.0,5.9,38.6,47.0,Intermediate
26,Male,173.6,81.2,26.9,6.6,68.7,33.2,310.7,7.0,27.1,23.1,Beginner
39,Female,163.9,71.6,26.7,0.5,75.9,33.7,222.9,6.2,20.7,11.1,Beginner
38,Female,177.4,66.8,21.2,6.2,60.7,48.0,241.9,9.8,26.8,56.3,Advanced
39,Female,167.9,62.8,22.3,16.0,67.2,53.8,259.3,7.6,37.3,71.4,Advanced
19,Female,177.5,71.0,22.5,10.2,52.5,39.2,192.9,7.8,26.8,54.1,Intermediate
20,Female,183.6,60.8,18.0,6.9,65.8,30.0,296.5,7.9,18.6,35.4,Intermediate
27,Female,176.6,71.8,23.0,4.7,63.8,43.0,245.6,7.1,30.6,40.2,Intermediate
30,Male,194.6,82.6,21.8,7.7,46.6,37.3,176.9,7.3,24.0,49.7,Intermediate
16,Male,179.2,67.8,21.1,9.7,82.3,48.6,223.3,5.9,30.1,48.1,Intermediate
22,Male,174.5,72.3,23.7,10.3,61.9,43.6,200.7,5.1,24.2,44.6,Intermediate
39,Female,177.0,75.8,24.2,7.5,59.6,58.8,205.1,8.4,16.9,57.7,Advanced
35,Male,176.7,63.5,20.3,12.3,57.1,45.7,239.4,5.0,40.8,60.4,Advanced
24,Female,181.4,70.7,21.5,3.6,65.8,37.9,238.7,7.8,27.7,36.9,Intermediate
35,Male,169.1,61.5,21.5,4.7,77.8,50.7,336.0,7.4,12.2,33.5,Intermediate
32,Male,178.5,59.6,18.7,9.2,62.3,47.1,170.0,5.1,32.3,57.6,Advanced
19,Female,165.7,77.9,28.4,1.7,72.9,37.9,219.0,6.1,36.7,20.8,Beginner
18,Male,176.5,56.3,18.1,2.5,62.3,28.5,220.6,7.3,23.6,31.8,Intermediate
31,Female,181.6,69.7,21.1,11.5,76.3,46.5,371.7,9.0,28.7,51.3,Intermediate
24,Female,183.8,66.5,19.7,9.0,49.1,43.0,232.2,6.5,21.1,53.0,Intermediate
32,Male,171.3,60.2,20.5,6.3,84.5,40.7,199.7,6.9,24.0,37.6,Intermediate
37,Male,187.1,74.2,21.2,5.5,63.1,41.1,259.5,9.3,26.9,46.6,Intermediate
22,Male,172.9,51.8,17.3,4.2,57.5,47.6,241.6,7.0,29.5,53.3,Intermediate
31,Male,163.0,56.6,21.3,3.6,60.0,44.3,345.4,6.9,41.5,41.5,Intermediate
28,Male,176.2,59.0,19.0,1.4,66.9,27.2,290.8,7.3,31.5,25.3,Intermediate
33,Male,182.3,55.1,16.6,5.2,69.8,36.1,198.6,9.9,32.2,53.5,Intermediate
23,Female,168.0,62.8,22.3,13.0,57.0,51.0,159.2,8.6,27.9,71.5,Advanced
17,Male,161.4,70.4,27.0,8.5,59.3,44.1,223.6,6.2,23.9,39.3,Intermediate
26,Male,175.0,69.5,22.7,4.8,71.4,43.2,281.7,6.6,31.0,35.5,Intermediate
29,Female,174.0,71.6,23.6,5.8,59.2,35.0,265.1,9.1,34.1,41.6,Intermediate
35,Female,167.1,65.7,23.5,9.1,73.0,55.9,231.5,7.2,35.1,57.1,Advanced
31,Female,188.3,70.0,19.7,7.8,55.5,47.6,310.6,7.7,34.2,56.4,Advanced
26,Female,183.2,85.5,25.5,8.2,68.7,57.8,280.8,6.6,27.3,48.4,Intermediate
34,Male,185.1,47.4,13.8,0.0,67.0,51.4,254.4,6.9,22.0,47.7,Intermediate
24,Female,162.1,73.2,27.9,12.6,63.5,45.6,147.9,6.9,30.1,52.9,Intermediate
24,Male,172.2,67.0,22.6,8.8,82.5,36.4,221.3,5.1,31.8,33.0,Intermediate
17,Male,170.2,65.2,22.5,8.3,50.7,48.6,229.4,7.4,25.9,55.8,Advanced
23,Male,171.2,59.7,20.4,12.8,56.9,56.7,214.0,5.7,37.4,71.9,Advanced
39,Male,185.2,45.8,13.4,3.1,57.5,50.7,365.7,5.7,22.8,47.6,Intermediate
22,Male,169.3,69.7,24.3,4.4,67.9,48.2,234.3,6.8,29.7,40.0,Intermediate
19,Male,168.6,55.0,19.3,13.5,61.1,57.3,196.9,7.8,40.6,81.4,Advanced
36,Female,185.3,78.2,22.8,6.1,53.6,39.3,276.1,7.2,44.3,46.9,Intermediate
38,Female,193.0,59.9,16.1,5.4,52.4,49.0,227.9,8.0,29.9,63.4,Advanced
19,Female,188.0,62.1,17.6,4.8,66.7,40.5,277.5,8.0,18.3,41.7,Intermediate
31,Male,166.0,65.0,23.6,4.2,65.8,41.9,220.2,6.7,18.5,32.7,Intermediate
19,Female,154.6,76.4,32.0,8.8,46.3,55.1,293.8,7.5,24.9,45.4,Intermediate
24,Male,167.3,78.5,28.0,12.8,63.5,53.7,250.4,7.3,43.5,60.3,Advanced
18,Male,173.7,77.6,25.7,6.2,64.6,35.1,259.6,5.1,36.5,28.3,Intermediate
38,Female,178.2,62.6,19.7,9.3,60.9,56.4,220.3,7.2,34.2,67.7,Advanced
25,Female,169.9,78.0,27.0,9.1,58.9,48.0,283.6,6.7,34.0,45.6,Intermediate
19,Female,186.5,52.7,15.2,8.2,57.5,43.8,201.9,6.1,23.3,57.7,Advanced
24,Male,180.8,77.0,23.6,11.3,51.5,35.6,244.8,8.4,37.7,54.6,Intermediate
16,Male,175.1,74.4,24.3,11.9,60.3,44.6,227.7,7.5,26.9,53.6,Intermediate
16,Male,160.9,76.3,29.5,13.2,61.7,54.1,265.3,7.3,35.8,56.0,Advanced
24,Male,186.6,60.3,17.3,11.4,40.0,48.0,265.9,9.2,43.7,81.3,Advanced
18,Male,174.6,67.3,22.1,15.2,50.5,46.4,197.8,6.9,40.5,72.3,Advanced
26,Male,157.3,85.2,34.4,2.2,70.0,41.9,269.0,8.1,31.8,17.5,Beginner
34,Female,187.3,51.3,14.6,7.1,67.7,43.3,209.9,7.1,22.9,55.1,Advanced
16,Male,194.0,72.5,19.3,5.3,54.8,58.1,255.1,6.9,34.2,62.2,Advanced
21,Female,172.8,64.8,21.7,4.7,56.7,38.2,277.6,6.5,47.9,43.8,Intermediate
29,Male,164.8,68.1,25.1,9.6,55.0,45.8,249.8,6.5,16.6,43.6,Intermediate
33,Female,186.1,73.5,21.2,8.2,64.2,44.5,205.5,6.4,32.6,51.0,Intermediate
26,Female,189.3,56.9,15.9,18.5,49.8,55.4,280.1,8.2,33.9,91.5,Elite
35,Male,182.1,76.4,23.0,3.7,58.7,39.9,233.0,6.9,21.1,34.2,Intermediate
33,Male,154.3,57.0,23.9,0.0,74.0,40.6,316.4,7.8,31.4,23.9,Beginner
39,Male,168.6,67.0,23.6,13.6,53.5,52.4,261.5,6.6,35.0,65.0,Advanced
35,Male,165.9,50.0,18.2,11.4,52.6,56.7,205.5,8.0,26.8,76.7,Advanced
35,Male,180.7,69.8,21.4,6.4,57.8,22.1,216.4,8.4,40.9,39.3,Intermediate
35,Female,189.7,53.9,15.0,5.9,70.4,28.7,218.2,8.2,28.9,44.4,Intermediate
25,Male,175.1,74.3,24.2,4.9,56.0,32.2,293.0,6.1,30.0,27.3,Intermediate
37,Male,173.5,93.5,31.1,11.1,56.1,52.4,177.0,5.9,35.1,51.1,Intermediate
28,Female,160.2,65.1,25.4,17.4,64.1,53.3,192.8,8.5,28.1,72.0,Advanced
33,Male,161.7,58.3,22.3,7.9,54.6,48.8,200.6,5.4,35.0,54.0,Intermediate
24,Male,175.0,65.8,21.5,2.4,65.6,44.5,290.6,7.1,29.4,36.4,Intermediate
37,Male,189.3,72.8,20.3,5.2,58.4,37.7,270.4,6.3,30.6,39.3,Intermediate
30,Male,170.1,55.5,19.2,2.9,57.5,48.7,189.1,5.6,24.5,46.3,Intermediate
31,Male,169.2,67.8,23.7,6.5,51.8,47.5,258.2,5.5,17.2,40.0,Intermediate
19,Male,164.1,93.0,34.5,3.0,50.8,47.7,246.6,6.7,32.5,27.4,Intermediate
37,Male,162.3,77.3,29.3,8.9,62.6,39.3,258.2,6.6,37.3,35.8,Intermediate
27,Male,184.6,58.2,17.1,12.7,64.7,38.7,317.7,6.4,27.9,52.6,Intermediate
30,Female,172.5,71.7,24.1,6.3,40.0,36.2,258.3,8.5,19.3,42.2,Intermediate
37,Male,183.2,66.0,19.7,5.1,76.8,43.4,178.7,8.0,31.7,48.2,Intermediate
26,Female,156.6,62.9,25.6,10.5,57.1,33.6,161.8,6.1,18.8,38.2,Intermediate
16,Male,171.4,58.7,20.0,4.3,65.7,44.3,242.2,5.2,22.6,36.8,Intermediate
36,Male,190.0,92.4,25.6,3.5,61.4,54.8,274.3,5.4,25.6,36.7,Intermediate
30,Male,163.4,41.0,15.4,6.3,65.3,45.3,297.3,8.6,9.3,49.2,Intermediate
23,Female,164.8,80.7,29.7,8.4,49.5,47.3,249.3,8.0,37.0,49.0,Intermediate
25,Male,173.7,63.7,21.1,9.7,54.6,44.7,204.8,7.4,24.6,56.7,Advanced
21,Male,174.9,87.0,28.4,11.0,52.7,46.1,304.3,6.7,43.8,49.7,Intermediate
22,Male,177.9,54.7,17.3,10.5,52.2,47.4,275.8,5.5,41.6,64.5,Advanced
36,Female,173.8,76.4,25.3,14.0,56.4,42.9,259.5,8.3,23.5,54.8,Intermediate
21,Male,175.6,82.7,26.8,13.2,67.4,42.6,267.0,6.0,20.4,39.8,Intermediate
30,Female,175.1,71.2,23.2,11.2,68.4,43.3,153.5,7.5,28.0,54.7,Intermediate
27,Male,165.8,73.5,26.7,13.8,57.5,50.4,253.8,7.5,39.9,62.3,Advanced
22,Male,170.5,59.8,20.6,0.0,57.9,26.9,317.5,8.3,30.5,24.0,Beginner
35,Male,161.6,62.3,23.9,7.3,62.5,33.8,253.7,8.0,27.6,37.1,Intermediate
30,Female,176.9,65.4,20.9,8.1,60.3,32.8,162.4,6.8,38.5,48.6,Intermediate
20,Female,166.1,73.1,26.5,7.1,55.1,35.2,120.0,8.6,33.1,46.8,Intermediate
18,Female,180.4,53.3,16.4,7.5,58.1,45.2,232.1,8.5,38.4,65.8,Advanced
23,Female,180.2,46.8,14.4,8.4,60.5,37.4,208.8,5.7,40.1,57.9,Advanced
28,Female,154.0,59.4,25.0,11.5,61.9,49.8,291.7,5.1,29.1,46.8,Intermediate
33,Female,183.3,76.1,22.6,11.3,46.8,74.5,252.8,7.3,23.1,80.4,Advanced
33,Female,181.8,61.5,18.6,11.8,53.9,55.1,276.5,9.1,42.2,79.9,Advanced
39,Male,176.1,62.7,20.2,14.1,79.3,61.4,183.9,5.7,34.5,71.5,Advanced
33,Female,153.1,74.2,31.7,12.5,56.0,39.4,205.8,7.8,42.9,48.4,Intermediate
34,Male,156.2,70.1,28.7,5.1,62.0,59.7,213.5,6.8,52.4,55.2,Advanced
32,Male,182.9,72.5,21.7,5.6,60.6,56.9,271.8,7.6,39.9,59.3,Advanced
23,Female,169.9,75.1,26.0,4.7,69.8,32.4,271.0,7.0,25.2,21.6,Beginner
36,Female,177.9,65.2,20.6,6.7,54.2,34.1,246.3,5.7,28.5,38.8,Intermediate
19,Male,146.7,55.6,25.8,12.6,49.0,53.9,256.4,6.8,16.2,56.5,Advanced
21,Female,179.8,51.5,15.9,5.8,65.4,38.4,298.6,6.5,33.3,45.3,Intermediate
37,Male,167.6,50.1,17.8,10.1,59.2,51.4,295.3,6.5,27.7,60.4,Advanced
31,Male,167.3,78.1,27.9,3.8,65.0,41.7,251.5,6.6,18.2,23.6,Beginner
20,Male,184.8,50.2,14.7,7.1,54.2,52.0,212.0,6.0,37.8,68.8,Advanced
25,Male,171.4,78.5,26.7,7.8,71.1,56.3,322.5,8.0,33.2,47.6,Intermediate
25,Female,178.5,63.5,19.9,15.4,60.7,51.5,257.0,7.6,37.5,74.4,Advanced
26,Female,166.4,74.9,27.1,0.0,66.2,43.9,258.3,8.6,35.9,31.0,Intermediate
23,Male,194.5,75.9,20.1,10.5,67.2,42.4,271.2,5.7,18.7,43.7,Intermediate
20,Male,166.9,68.2,24.5,13.3,74.0,49.5,279.9,5.7,27.9,48.3,Intermediate
25,Male,182.9,74.6,22.3,4.4,79.0,46.8,288.6,5.5,30.7,32.6,Intermediate
26,Male,169.7,73.5,25.5,4.8,53.9,30.8,263.8,6.8,40.9,32.0,Intermediate
25,Male,176.5,82.9,26.6,3.3,61.8,36.8,271.1,7.8,22.7,25.5,Intermediate
33,Male,173.0,53.4,17.8,13.1,58.3,57.0,195.4,6.2,27.7,74.8,Advanced
18,Female,172.4,72.1,24.3,5.8,62.5,42.3,242.3,7.2,39.0,43.5,Intermediate
17,Male,171.9,63.8,21.6,14.1,59.5,26.7,248.8,8.4,42.5,54.3,Intermediate
28,Male,165.9,62.7,22.8,12.7,66.8,51.3,253.0,5.1,37.7,57.1,Advanced
29,Female,178.9,63.7,19.9,10.4,54.2,46.8,203.8,7.3,21.0,60.0,Advanced
18,Female,177.2,85.3,27.2,8.1,62.9,42.9,271.6,7.1,26.0,36.8,Intermediate
34,Male,174.4,53.2,17.5,4.9,67.3,48.0,255.0,9.2,38.7,59.7,Advanced
31,Female,188.2,67.9,19.2,10.6,58.0,66.5,308.0,8.1,39.8,79.7,Advanced
33,Male,183.3,61.9,18.4,6.3,52.9,45.9,316.0,7.7,23.9,51.2,Intermediate
30,Female,168.0,80.2,28.4,12.2,55.8,42.7,257.9,5.6,29.7,42.4,Intermediate
28,Male,176.2,57.9,18.6,5.1,83.1,39.8,307.5,6.5,31.2,34.2,Intermediate
27,Female,185.5,66.7,19.4,4.0,81.4,45.6,242.5,5.7,31.5,37.7,Intermediate
27,Male,173.7,81.2,26.9,10.0,49.8,35.8,191.6,4.8,41.7,43.0,Intermediate
37,Male,175.2,81.4,26.5,4.8,62.1,50.9,247.5,6.6,17.1,35.6,Intermediate
21,Male,171.0,67.9,23.2,1.3,62.6,32.2,328.0,6.4,44.8,24.9,Beginner
22,Female,170.2,70.0,24.2,7.3,75.4,34.9,254.5,8.1,13.4,28.3,Intermediate
21,Female,183.7,77.4,22.9,14.0,54.4,43.9,172.8,8.0,29.4,65.7,Advanced
16,Female,177.2,68.8,21.9,10.2,62.1,48.3,223.7,4.8,19.7,47.3,Intermediate
19,Male,181.3,60.5,18.4,10.8,52.4,44.7,314.2,7.0,22.2,55.8,Advanced
33,Female,176.6,52.6,16.9,7.8,62.9,40.7,319.0,6.5,33.2,48.8,Intermediate
22,Male,170.4,72.2,24.9,3.2,62.9,45.7,248.9,7.8,31.7,39.2,Intermediate
32,Male,164.4,56.5,20.9,16.7,65.9,56.7,204.3,7.7,36.4,80.2,Advanced
27,Female,171.6,72.8,24.7,13.0,54.5,44.8,300.8,8.4,32.8,57.7,Advanced
27,Male,180.6,57.2,17.5,5.7,68.2,38.1,267.3,5.5,23.8,37.1,Intermediate
22,Male,179.4,72.5,22.5,14.6,47.2,54.0,272.9,8.6,43.2,79.3,Advanced
21,Female,159.0,62.7,24.8,9.0,53.9,50.9,249.4,6.5,18.6,48.2,Intermediate
22,Male,193.0,61.1,16.4,9.2,64.9,54.1,329.9,6.4,26.4,58.8,Advanced
39,Male,168.6,94.5,33.2,8.2,70.3,56.7,247.0,5.8,32.9,37.1,Intermediate
39,Male,174.1,66.4,21.9,5.9,66.9,39.1,258.2,8.5,29.9,42.5,Intermediate
19,Female,177.1,85.9,27.4,8.8,57.3,47.2,289.0,6.5,30.9,42.4,Intermediate
19,Female,191.7,48.6,13.2,5.0,72.6,38.5,233.9,6.8,36.2,51.0,Intermediate
23,Female,166.6,61.0,22.0,0.1,70.6,38.6,237.5,7.1,33.4,29.5,Intermediate
19,Male,166.9,84.4,30.3,8.2,61.8,42.7,299.4,7.2,25.4,31.1,Intermediate
32,Female,165.1,63.4,23.3,6.0,82.0,58.1,284.9,7.2,26.7,45.1,Intermediate
37,Male,177.2,77.5,24.7,9.7,53.8,51.8,304.4,6.5,27.6,50.8,Intermediate
24,Male,180.6,49.4,15.1,6.3,72.5,52.5,285.9,6.1,19.2,50.9,Intermediate
19,Female,176.7,69.0,22.1,7.5,48.8,56.5,280.2,6.2,41.1,61.9,Advanced
25,Female,193.5,63.7,17.0,18.3,40.0,46.1,261.0,9.6,32.0,89.1,Elite
21,Male,171.6,75.8,25.7,11.5,59.4,51.9,224.7,7.8,34.6,60.7,Advanced
21,Male,177.1,57.8,18.4,14.2,52.8,52.2,231.9,7.0,35.8,76.9,Advanced
19,Female,157.2,58.6,23.7,6.6,77.7,43.5,206.0,7.5,30.6,41.4,Intermediate
33,Male,151.3,76.0,33.2,8.1,60.6,48.5,258.5,5.9,26.6,30.8,Intermediate
30,Female,180.2,69.5,21.4,4.9,53.4,45.4,304.7,7.3,17.1,40.7,Intermediate
18,Female,180.2,83.3,25.7,10.5,51.8,24.7,302.0,4.1,34.8,26.1,Intermediate
35,Male,163.4,55.3,20.7,5.4,71.8,57.3,266.2,8.4,24.3,53.8,Intermediate
26,Male,174.4,75.9,25.0,13.3,74.5,53.9,276.2,8.1,23.4,55.6,Advanced
19,Male,181.0,66.6,20.3,18.0,61.8,41.1,209.0,6.8,33.4,68.4,Advanced
23,Male,171.9,50.5,17.1,6.0,56.7,51.0,281.6,6.9,20.6,54.1,Intermediate
21,Female,166.8,70.1,25.2,8.4,70.7,49.5,254.8,6.5,30.0,44.0,Intermediate
33,Male,174.3,59.5,19.6,7.5,51.4,47.1,223.8,5.5,35.6,56.3,Advanced
16,Male,194.9,65.9,17.3,12.1,45.3,58.7,322.3,9.2,21.4,78.3,Advanced
20,Male,183.1,47.3,14.1,8.5,59.8,44.8,279.5,9.3,35.8,68.8,Advanced
28,Female,170.6,53.7,18.5,16.0,51.5,47.7,290.8,7.6,25.5,71.3,Advanced
27,Female,184.0,81.6,24.1,8.7,61.2,40.4,223.7,5.9,49.2,49.0,Intermediate
20,Male,177.7,77.1,24.4,2.7,52.9,34.9,272.1,7.4,14.3,25.0,Beginner
33,Female,175.8,60.4,19.5,9.0,53.0,49.2,252.7,5.5,36.0,58.9,Advanced
16,Female,178.4,75.2,23.6,5.6,64.5,52.0,250.9,8.3,16.1,45.3,Intermediate
17,Male,178.4,55.6,17.5,3.8,61.1,51.4,283.3,6.3,32.6,51.4,Intermediate
38,Male,161.9,55.6,21.2,8.5,45.6,40.8,252.6,7.4,28.4,53.2,Intermediate
18,Female,177.6,63.8,20.2,10.3,64.6,47.1,226.1,5.8,23.6,52.2,Intermediate
32,Female,171.5,66.2,22.5,9.0,68.6,49.5,324.2,7.1,31.2,48.2,Intermediate
24,Female,174.5,54.0,17.7,2.5,67.2,35.7,214.5,7.3,46.0,45.3,Intermediate
25,Male,165.7,65.8,24.0,5.6,79.7,31.8,186.8,8.9,41.8,37.9,Intermediate
24,Male,178.9,79.7,24.9,9.6,79.1,54.1,310.2,6.9,26.2,44.3,Intermediate
35,Male,177.0,82.2,26.2,6.1,65.2,47.5,233.0,4.4,31.7,35.0,Intermediate
37,Male,174.7,59.3,19.4,14.5,60.8,51.7,204.9,4.0,11.6,57.6,Advanced
33,Male,177.7,64.4,20.4,9.5,51.9,44.9,341.2,6.7,29.8,51.5,Intermediate
29,Male,178.6,54.1,17.0,0.7,66.9,50.6,247.6,7.4,23.8,45.7,Intermediate
36,Male,184.2,67.3,19.8,8.1,59.7,49.1,276.4,6.3,28.8,52.8,Intermediate
33,Male,160.6,44.1,17.1,5.2,50.8,48.8,224.1,6.0,28.2,56.3,Advanced
21,Female,191.8,75.5,20.5,8.4,47.1,40.4,172.9,7.5,32.8,59.2,Advanced
21,Male,175.7,72.9,23.6,11.4,62.0,47.7,266.0,7.3,40.6,58.3,Advanced
36,Female,171.2,70.5,24.1,0.4,56.8,48.9,225.9,7.4,36.0,41.9,Intermediate
35,Male,183.9,76.4,22.6,3.5,58.3,45.1,231.7,8.2,31.5,46.1,Intermediate
18,Female,174.4,54.2,17.8,6.4,43.2,43.3,188.4,8.6,32.8,65.5,Advanced
31,Female,191.6,81.5,22.2,10.0,52.5,36.8,238.4,6.0,18.7,42.3,Intermediate
27,Male,177.1,75.5,24.1,13.7,65.3,63.4,240.6,8.8,30.4,74.5,Advanced
19,Male,184.8,64.6,18.9,12.9,53.5,38.8,227.5,5.9,23.7,55.7,Advanced
29,Male,175.4,83.3,27.1,2.7,69.9,46.5,271.7,5.4,27.0,24.3,Beginner
18,Male,171.7,73.3,24.9,9.8,57.1,49.7,270.5,6.5,43.8,55.7,Advanced
23,Female,182.0,71.3,21.5,9.3,44.5,60.0,319.8,7.8,16.8,63.2,Advanced
28,Female,190.0,68.8,19.1,7.4,62.1,46.5,217.7,7.6,34.3,58.2,Advanced
35,Female,187.2,73.7,21.0,10.5,70.2,50.7,237.5,8.0,22.8,57.2,Advanced
34,Female,181.6,78.8,23.9,5.2,69.3,51.8,303.7,7.2,24.8,40.1,Intermediate
21,Male,183.5,44.5,13.2,6.7,69.9,43.1,289.1,5.3,39.3,52.9,Intermediate
18,Male,185.3,53.7,15.6,13.1,54.6,31.8,198.7,6.5,22.8,57.8,Advanced
33,Male,185.3,69.9,20.4,10.5,41.0,57.3,177.1,7.0,30.7,76.3,Advanced
24,Male,186.3,69.1,19.9,0.0,70.1,44.1,286.8,8.4,26.0,35.2,Intermediate
33,Female,155.4,57.1,23.6,8.3,46.2,52.6,240.7,5.5,35.4,56.8,Advanced
39,Female,168.2,75.1,26.5,3.9,55.7,38.4,236.8,5.7,29.3,28.8,Intermediate
24,Female,182.9,47.5,14.2,14.7,52.4,52.5,209.3,7.2,41.1,88.1,Elite
19,Female,182.3,80.4,24.2,11.9,53.8,30.3,211.3,7.0,22.5,42.3,Intermediate
33,Female,155.0,78.8,32.8,6.9,72.6,58.2,329.9,6.0,32.4,32.0,Intermediate
34,Male,172.5,62.1,20.9,12.0,66.9,55.3,198.2,7.1,31.7,67.7,Advanced
29,Female,159.1,68.1,26.9,5.7,49.7,48.3,270.1,7.9,27.9,44.6,Intermediate
21,Male,162.2,62.9,23.9,11.7,68.8,52.9,226.1,6.7,24.5,55.0,Intermediate
17,Female,175.5,65.6,21.3,9.3,45.9,51.1,267.7,5.1,26.4,55.1,Advanced
28,Male,168.6,78.1,27.5,11.0,68.6,58.1,174.1,9.0,27.9,62.4,Advanced
26,Female,170.1,76.3,26.4,2.1,60.5,49.2,216.5,7.0,24.1,35.5,Intermediate
20,Male,170.7,69.9,24.0,9.3,66.4,46.7,286.0,7.6,27.7,46.9,Intermediate
32,Male,177.4,47.3,15.0,4.8,70.3,36.2,247.5,6.9,39.1,47.4,Intermediate
29,Female,183.2,90.7,27.0,6.2,68.1,47.0,219.0,4.9,32.0,34.7,Intermediate
31,Male,165.5,74.5,27.2,6.8,65.5,40.2,266.4,6.6,30.8,32.3,Intermediate
25,Male,173.3,65.9,21.9,6.9,69.1,50.5,277.3,8.2,15.9,45.8,Intermediate
36,Female,177.9,88.0,27.8,6.1,65.4,42.5,268.1,9.0,25.1,36.1,Intermediate
28,Female,172.0,58.1,19.6,8.3,46.2,44.2,232.4,7.0,23.8,56.1,Advanced
35,Male,182.4,58.7,17.6,8.9,69.8,32.6,272.2,5.9,32.5,41.5,Intermediate
22,Female,175.4,89.3,29.0,4.9,75.2,46.0,219.4,8.3,35.0,36.2,Intermediate
17,Female,187.0,73.8,21.1,6.6,63.5,52.0,279.9,4.0,31.8,44.4,Intermediate
22,Female,164.3,70.7,26.2,8.6,52.2,50.8,283.9,6.3,26.0,46.3,Intermediate
28,Male,199.9,74.6,18.7,13.4,64.9,51.3,173.1,6.5,16.9,65.2,Advanced
23,Male,169.0,76.6,26.8,6.1,64.0,47.2,303.3,7.2,27.3,36.2,Intermediate
34,Female,189.0,64.0,17.9,12.6,48.4,52.7,258.7,7.1,34.8,75.2,Advanced
20,Male,186.4,53.0,15.3,3.5,70.3,42.9,245.8,6.8,31.2,47.1,Intermediate
22,Female,191.9,85.1,23.1,4.8,52.8,44.5,264.6,7.4,34.5,46.2,Intermediate
38,Male,183.0,73.1,21.8,9.4,48.5,52.7,242.8,5.9,40.1,63.4,Advanced
39,Female,168.0,80.0,28.3,10.2,57.7,37.1,299.7,6.8,25.1,33.2,Intermediate
37,Male,145.4,59.0,27.9,4.3,71.1,51.5,255.4,7.5,33.3,38.1,Intermediate
22,Female,167.6,74.1,26.4,3.6,69.0,55.2,258.5,7.6,29.2,41.4,Intermediate
19,Female,185.8,46.7,13.5,15.7,59.5,62.3,273.5,5.4,35.4,86.4,Elite
35,Male,177.4,60.3,19.2,8.7,61.6,20.5,188.1,5.9,18.8,30.9,Intermediate
35,Female,164.7,68.0,25.1,4.9,68.0,40.1,190.6,6.1,27.5,32.8,Intermediate
27,Female,162.8,68.9,26.0,10.2,70.9,29.1,252.0,6.2,42.9,33.5,Intermediate
21,Male,163.3,85.7,32.1,13.5,55.7,59.5,211.2,6.1,36.2,58.7,Advanced
30,Female,170.2,52.7,18.2,13.0,62.9,62.3,244.6,5.9,27.3,73.4,Advanced
16,Male,173.5,68.6,22.8,2.7,63.7,29.2,280.9,6.5,16.9,17.5,Beginner
16,Male,190.3,73.1,20.2,5.3,54.9,45.3,270.4,7.0,18.5,44.2,Intermediate
19,Male,177.9,82.3,26.0,4.9,59.9,52.0,270.2,6.1,25.9,38.9,Intermediate
38,Female,169.1,48.7,17.0,9.2,67.3,36.7,266.3,7.5,32.4,51.5,Intermediate
33,Male,178.8,76.3,23.9,7.8,58.5,28.1,231.1,8.2,26.6,36.0,Intermediate
34,Male,167.0,76.1,27.3,3.3,62.0,37.6,220.2,7.9,21.6,27.5,Intermediate
32,Female,190.0,43.3,12.0,5.3,64.4,32.6,216.7,6.3,36.7,51.0,Intermediate
22,Female,159.9,82.6,32.3,5.5,68.0,38.3,190.6,4.4,17.4,13.3,Beginner
27,Male,180.9,89.9,27.5,2.5,64.1,28.8,278.3,8.9,32.9,21.8,Beginner
24,Female,161.5,63.6,24.4,13.1,50.3,44.9,229.0,7.7,21.8,57.6,Advanced
38,Male,170.8,90.4,31.0,7.3,44.7,31.1,252.0,6.7,22.9,24.9,Beginner
31,Male,181.4,72.3,22.0,6.3,66.8,59.0,248.0,4.0,28.1,47.3,Intermediate
16,Female,179.4,45.0,14.0,13.6,57.1,41.3,236.5,8.4,40.4,77.4,Advanced
27,Male,172.9,66.3,22.2,2.5,57.9,39.2,243.8,5.6,30.5,32.6,Intermediate
30,Male,176.0,77.9,25.1,10.2,55.6,48.7,252.5,6.3,22.5,48.3,Intermediate
33,Male,159.5,73.9,29.0,13.9,65.1,41.1,238.8,9.2,28.8,50.1,Intermediate
36,Male,159.9,84.1,32.9,11.0,56.3,50.9,190.4,7.4,20.7,44.8,Intermediate
34,Male,180.5,68.6,21.1,16.7,56.2,47.1,296.9,8.1,35.0,71.0,Advanced
